,ID,LONGDISTANCE,INTERNATIONAL,LOCAL,DROPPED,PAYMETHOD,LOCALBILLTYPE,LONGDISTANCEBILLTYPE,USAGE,RATEPLAN,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,PredictedChurn
1349,1326,27,5,48,0,CC,FreeLocal,Intnl_discount,81,3,M,M,2,67339.8,N,17.006667,F
1350,1330,29,8,99,0,CH,FreeLocal,Standard,138,4,F,S,0,43382.3,N,16.073332999999998,T
1351,1361,26,0,17,0,CC,FreeLocal,Standard,44,3,M,M,0,5745.0,Y,15.38,T
1352,1442,5,7,23,0,Auto,Budget,Standard,35,4,M,M,2,78554.2,N,16.7,F
1353,1443,29,0,66,0,Auto,FreeLocal,Standard,96,4,M,S,1,3960.5,N,14.693332999999999,T
1354,1450,22,4,43,0,CC,Budget,Standard,69,3,F,M,2,88427.0,N,13.86,F
1355,1518,28,0,97,0,CC,FreeLocal,Standard,125,1,M,S,1,24141.5,Y,17.006667,T
1356,1545,2,0,28,0,CC,FreeLocal,Standard,31,2,M,S,1,41690.5,Y,14.64,F
1357,1565,22,0,178,0,CC,Budget,Standard,200,2,M,M,1,7545.96,Y,16.753332999999998,T
1358,1576,13,0,87,0,CC,FreeLocal,Standard,100,2,F,S,0,28589.1,N,15.6,T
1359,1591,12,0,311,0,CC,Budget,Standard,323,4,F,S,0,45612.9,N,14.3,F
1360,1717,16,0,10,0,CC,FreeLocal,Intnl_discount,26,3,F,M,2,55860.0,Y,14.573332999999998,F
1361,1741,27,5,16,0,CH,FreeLocal,Standard,49,4,F,M,0,28770.9,N,12.34,F
1362,1743,25,0,32,0,CC,FreeLocal,Standard,58,3,F,M,2,86695.4,N,13.906667,F
1363,1749,21,0,35,0,CC,Budget,Standard,57,2,F,S,0,30763.8,Y,14.193332999999999,T
1364,1751,7,0,32,0,CC,FreeLocal,Intnl_discount,39,2,M,M,1,69680.9,N,15.846667000000002,F
1365,1806,14,1,149,0,CC,FreeLocal,Intnl_discount,166,4,F,S,0,89813.6,N,12.846667,F
1366,1809,4,6,18,0,CC,FreeLocal,Standard,29,2,F,S,1,27783.6,N,14.04,T
1367,1842,29,8,99,0,CH,FreeLocal,Standard,138,2,F,S,0,43382.3,N,16.073332999999998,T
1368,1845,26,0,108,0,CC,Budget,Standard,134,2,F,S,1,35089.0,N,16.06,T
1369,1873,26,0,17,0,CC,FreeLocal,Standard,44,2,M,M,0,5745.0,Y,15.38,T
1370,1902,9,6,47,0,Auto,FreeLocal,Standard,63,2,M,M,1,20818.5,N,12.68,F
1371,1962,22,4,43,0,CC,Budget,Standard,69,3,F,M,2,88427.0,N,13.86,F
1372,2106,2,0,17,1,Auto,Budget,Standard,19,2,M,M,1,5252.29,N,16.333333,F
1373,2124,16,0,10,0,CC,FreeLocal,Intnl_discount,26,4,F,M,2,55860.0,Y,14.573332999999998,F
1374,2136,25,0,32,0,CC,FreeLocal,Standard,58,1,F,M,2,86695.4,N,13.906667,F
1375,2176,26,0,17,0,CC,FreeLocal,Standard,44,2,M,M,0,5745.0,Y,15.38,T
1376,2207,0,0,1,0,CH,FreeLocal,Standard,1,2,M,S,0,15924.2,N,14.46,F
1377,2215,5,7,23,0,Auto,Budget,Standard,35,3,M,M,2,78554.2,N,16.7,F
1378,2220,22,4,43,0,CC,Budget,Standard,69,3,F,M,2,88427.0,N,13.86,F
1379,2276,28,0,97,0,CC,FreeLocal,Standard,125,1,M,S,1,24141.5,Y,17.006667,T
1380,2308,22,0,178,0,CC,Budget,Standard,200,1,M,M,1,7545.96,Y,16.753332999999998,T
1381,2393,16,0,10,0,CC,FreeLocal,Intnl_discount,26,1,F,M,2,55860.0,Y,14.573332999999998,F
1382,2405,25,0,32,0,CC,FreeLocal,Standard,58,1,F,M,2,86695.4,N,13.906667,F
1383,2429,14,1,149,0,CC,FreeLocal,Intnl_discount,166,4,F,S,0,89813.6,N,12.846667,F
1384,2445,26,0,17,0,CC,FreeLocal,Standard,44,1,M,M,0,5745.0,Y,15.38,T
1385,2484,5,7,23,0,Auto,Budget,Standard,35,2,M,S,0,78554.2,N,16.7,F
1386,2489,22,4,43,0,CC,Budget,Standard,69,1,F,M,2,88427.0,N,13.86,F
1387,2545,28,0,97,0,CC,FreeLocal,Standard,125,4,M,S,1,24141.5,Y,17.006667,T
1388,2619,2,0,17,1,Auto,Budget,Standard,19,2,M,M,1,5252.29,N,16.333333,F
1389,2637,16,0,10,0,CC,FreeLocal,Intnl_discount,26,2,F,M,2,55860.0,Y,14.573332999999998,F
1390,2673,14,1,149,0,CC,FreeLocal,Intnl_discount,166,4,F,S,0,89813.6,N,12.846667,F
1391,2728,5,7,23,0,Auto,Budget,Standard,35,3,M,M,2,78554.2,N,16.7,F
1392,2733,22,4,43,0,CC,Budget,Standard,69,2,F,M,2,88427.0,N,13.86,F
1393,2789,28,0,97,0,CC,FreeLocal,Standard,125,3,M,S,1,24141.5,Y,17.006667,T
1394,2841,22,0,178,0,CC,Budget,Standard,200,1,M,M,1,7545.96,Y,16.753332999999998,T
1395,2901,16,0,10,0,CC,FreeLocal,Intnl_discount,26,1,F,M,2,55860.0,Y,14.573332999999998,F
1396,2913,25,0,32,0,CC,FreeLocal,Standard,58,2,F,M,2,86695.4,N,13.906667,F
1397,2937,14,1,149,0,CC,FreeLocal,Intnl_discount,166,4,F,S,0,89813.6,N,12.846667,F
1398,2984,0,0,1,0,CH,FreeLocal,Standard,1,2,M,S,0,15924.2,N,14.46,F
1399,2992,5,7,23,0,Auto,Budget,Standard,35,1,M,M,2,78554.2,N,16.7,F
1400,2997,22,4,43,0,CC,Budget,Standard,69,4,F,M,2,88427.0,N,13.86,F
1401,3053,28,0,97,0,CC,FreeLocal,Standard,125,3,M,S,1,24141.5,Y,17.006667,T
1402,3085,22,0,178,0,CC,Budget,Standard,200,3,M,M,1,7545.96,Y,16.753332999999998,T
1403,3197,26,0,17,0,CC,FreeLocal,Standard,44,2,M,M,0,5745.0,Y,15.38,T
1404,3228,0,0,1,0,CH,FreeLocal,Standard,1,2,M,S,0,15924.2,N,14.46,F
1405,3236,5,7,23,0,Auto,Budget,Standard,35,4,M,M,2,78554.2,N,16.7,F
1406,3241,22,4,43,0,CC,Budget,Standard,69,4,F,M,2,88427.0,N,13.86,F
1407,3389,16,0,10,0,CC,FreeLocal,Intnl_discount,26,2,F,M,2,55860.0,Y,14.573332999999998,F
1408,3401,25,0,32,0,CC,FreeLocal,Standard,58,2,F,M,2,86695.4,N,13.906667,F
1409,3485,22,4,43,0,CC,Budget,Standard,69,2,F,M,2,88427.0,N,13.86,F
1410,3633,16,0,10,0,CC,FreeLocal,Intnl_discount,26,3,F,M,2,55860.0,Y,14.573332999999998,F
1411,3645,25,0,32,0,CC,FreeLocal,Standard,58,3,F,M,2,86695.4,N,13.906667,F
1412,3724,5,7,23,0,Auto,Budget,Standard,35,2,M,S,1,78554.2,N,16.7,F
1413,3785,28,0,97,0,CC,FreeLocal,Standard,125,4,M,S,1,24141.5,Y,17.006667,T
1414,3806,2,0,28,0,CC,FreeLocal,Standard,31,2,M,S,1,41690.5,Y,14.64,F
